2.500388009213604379e-01,3.336704535670085292e-01,4.999841274593990748e-01,5.000437547367411195e-01,5.000055626712154311e-01,5.000136973218320957e-01,5.000099215719093770e-01
6.669278002355127910e-01,7.501799427550820409e-01,4.999865197547509466e-01,5.000452428746487987e-01,4.999951978161149557e-01,5.000413035455867350e-01,5.000120257773342791e-01
0.000000000000000000e+00,1.162492544351356599e-01,4.999830907594084994e-01,5.000422751985440506e-01,4.999956656192556248e-01,5.000267506755091684e-01,5.000155380438974229e-01
4.133059026162912430e-01,3.977070207082036291e-01,4.999836487939531837e-01,5.000462847960092105e-01,4.999959592135255204e-01,5.000244044972377289e-01,5.000134617978302387e-01
3.326585904355616741e-01,5.008268549141087211e-01,5.000375986632806802e-01,5.000645139239033865e-01,4.999884958792149559e-01,5.000324463448232448e-01,5.000105281357574150e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.999815788217790713e-01,5.000425935961994028e-01,4.999953079449681037e-01,5.000307163211326067e-01,5.000122520529673986e-01
1.000000000000000000e+00,2.505864544131378713e-01,4.999811157687201746e-01,5.000432518628546985e-01,5.000000681432192895e-01,5.000226437714339056e-01,5.000137921952406694e-01
7.500109083042477698e-01,1.000000000000000000e+00,4.999824198269697817e-01,5.000470473048341802e-01,4.999901791435580334e-01,5.000241438685510964e-01,5.000140655930396250e-01
9.168971541345649623e-01,3.633933962889978608e-01,4.999813838735573945e-01,5.000431536890201922e-01,5.000046535119377911e-01,5.000224779423094734e-01,5.000206925353396503e-01
4.994367358964674208e-01,1.634211695843762469e-01,4.999798707962363475e-01,5.000422594195326198e-01,4.999982017737523154e-01,5.000233445367943119e-01,5.000139557284819514e-01
2.502520451448651539e-01,6.666221373625423885e-01,4.999807886782452471e-01,5.000430656140482100e-01,4.999917884747521191e-01,5.000256162955933892e-01,5.000207153677075356e-01
6.667446403872728800e-01,1.000000000000000000e+00,4.999821014097985961e-01,5.000414810844734381e-01,5.000000461417867248e-01,5.000220791418020783e-01,5.000137523502123926e-01
9.165892781649348509e-01,2.729957463608937984e-01,4.999821427182906675e-01,5.000617314875941410e-01,4.999985448370731222e-01,5.000315352361749399e-01,5.000123242737980478e-01
